Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
NO2,8,6,0.23578143407919552,0.8482498070585173,26.282815380756993,433.09828587133563,0.9291862607117982
NO2,8,7,0.22146419154701596,0.8218149311402004,26.865092452383834,356.0436631478314,0.9291862607117982
NO2,8,8,0.2493636950262397,0.7566801777532639,25.974136431250496,312.13091159300456,0.9291862607117982
NO2,8,9,0.21608770357850715,0.9091432509094433,25.806546708925836,270.9891086514446,0.9291862607117982
NO2,8,10,0.2579909381918791,0.671342284210724,25.785306217901308,236.4824085748752,0.9291862607117982
NO2,9,2,0.7613374221883321,0.15140963807702074,32.807763670379444,1189.942389831573,0.9440427325502027
NO2,9,3,0.2192098963593692,1.0301296487899012,28.190223678002756,867.2448775279269,0.9440427325502027
NO2,9,4,0.24233391554426947,0.8891311053947674,26.435204438646895,677.4071695888445,0.9440427325502027
NO2,9,5,0.2559562227816561,0.7502915843732401,26.862617681036486,529.0141719086322,0.9440427325502027
NO2,9,6,0.22010468113104284,0.8696124905354069,25.998849459534323,443.9035812713106,0.9440427325502027
NO2,9,7,0.22110560741640944,0.8866148638517498,25.815120768228088,374.0618721287841,0.9440427325502027
NO2,9,8,0.20536325102489844,0.9862567511891098,24.45849782732959,333.9263287322691,0.9440427325502027
NO2,9,9,0.22684242253541728,0.9267634574182847,23.442604635126443,299.47858955651833,0.9440427325502027
NO2,9,10,0.2185105342383391,0.8888386193728047,23.687243444518263,259.1521703259086,0.9440427325502027
NO2,10,2,0.7580430083051626,0.15393444299769776,31.985370159175144,1220.5474669045511,0.9565791958283014
NO2,10,3,0.21449362865750557,1.0488253713754039,27.26115375871882,897.2072655876827,0.9565791958283014
NO2,10,4,0.23246334890908787,0.9182515666315161,25.299249221352408,707.8832457841808,0.9565791958283014
NO2,10,5,0.2460490401280546,0.7716451156815843,25.671365486001736,555.0036626067566,0.9565791958283014
NO2,10,6,0.2093472582377913,0.8984476051823543,24.66952057115734,469.1680139033604,0.9565791958283014
NO2,10,7,0.209803017133443,0.7920964557839273,22.42189984691594,425.93080881582887,0.9565791958283014
NO2,10,8,0.16945602232862836,1.05627624102731,21.92950920973167,371.18130894410257,0.9565791958283014
NO2,10,9,0.20319110148573258,0.9678819915561134,22.259703405072255,317.39039297846125,0.9565791958283014
NO2,10,10,0.18702762401801937,0.8351929445610601,20.85647337406589,293.75252069974215,0.9565791958283014
NO2,11,2,0.7551815129522842,0.1559399468582047,31.34849945329633,1245.3458451863391,0.9667348558384309
NO2,11,3,0.20944558593603976,1.0660157792437446,26.560336828637066,921.3204884791594,0.9667348558384309
NO2,11,4,0.2266873573694552,0.9356637512032441,24.488909941489922,731.7337089345864,0.9667348558384309
NO2,11,5,0.2017295801158294,1.1111614182413527,20.817790267188457,655.3636475438951,0.9667348558384309
NO2,11,6,0.22542489158203044,0.8389043557353353,22.977323852322883,501.6482143947862,0.9667348558384309
NO2,11,7,0.19506084748315944,0.9441396269667701,21.879087131880564,439.1455904686224,0.9667348558384309
NO2,11,8,0.1712692931002989,1.0514402390218407,21.23678401877325,385.36078462465196,0.9667348558384309
NO2,11,9,0.19329878117460303,0.9983381634627221,20.933866964203354,338.16517152017923,0.9667348558384309
NO2,11,10,0.2089205198341634,0.9059758513220924,20.24800076143041,304.64123029547693,0.9667348558384309
NO2,12,2,0.7535372684000372,0.15712545154295451,30.95531115384951,1261.164027127013,0.9732124233673107
NO2,12,3,0.2075423939606951,1.074019032096268,26.146187569178156,936.3965351258986,0.9732124233673107
NO2,12,4,0.22341209526475678,0.9466154021444253,23.983215953900697,747.2849880623329,0.9732124233673107
NO2,12,5,0.2293432433474379,0.8203205086849437,24.242506338431003,589.6774184779142,0.9732124233673107
NO2,12,6,0.1983990153812351,0.9292840651255992,22.94916503855606,505.4973394696022,0.9732124233673107
NO2,12,7,0.1849715872535054,1.0180651072762605,21.58191070303726,447.0304569925861,0.9732124233673107
NO2,12,8,0.17345704435175535,1.0495926804999347,20.22860935885397,403.99091520280945,0.9732124233673107
NO2,12,9,0.19083636347112398,1.0211641962804556,20.56522014094634,345.6459792930574,0.9732124233673107
NO2,12,10,0.20650218412907143,0.9183950340896482,19.65114424311089,314.76353410964475,0.9732124233673107
NO2,13,2,0.7518363960300167,0.15836650435274552,30.62777986586172,1274.6513605105772,0.9787356837874026
NO2,13,3,0.20393549557592477,1.0846612532325883,25.790285347000072,949.5434033042455,0.9787356837874026
NO2,13,4,0.21818965818836253,0.9419256708596795,23.58237398392317,760.2369331301377,0.9787356837874026
NO2,13,5,0.22470718227241548,0.8305747405021158,23.71287866303757,602.927931003513,0.9787356837874026
NO2,13,6,0.20283818261655298,0.9021389151940556,21.87421026505515,527.831401379072,0.9787356837874026
NO2,13,7,0.1581093083892222,0.9895054970549376,20.596800336078047,466.8693954767639,0.9787356837874026
NO2,13,8,0.1786456347788868,0.9832960694052734,20.07379743959023,408.88096494842387,0.9787356837874026
NO2,13,9,0.17154434047885267,1.042567820080499,19.631513040548832,361.6388549537117,0.9787356837874026
NO2,13,10,0.19869732965816372,0.8113065296909083,18.986147529396643,326.1243294142164,0.9787356837874026
NO2,14,2,0.7505801682208271,0.15925159803048913,30.383440094159806,1284.9019467232063,0.9829333036205224
NO2,14,3,0.2010022056809368,1.0926833601262353,25.514855682499583,959.7937594152334,0.9829333036205224
NO2,14,4,0.21467980046669183,0.9502091093390888,23.26925071344507,770.4736418848925,0.9829333036205224
NO2,14,5,0.22950395816750999,0.8145426107780519,23.218117821176573,615.1102744094521,0.9829333036205224
NO2,14,6,0.19882753234704756,0.9112913412246053,21.46132904378129,538.0075327032007,0.9829333036205224
NO2,14,7,0.16997267571416871,1.0016764905216975,20.788122131384707,465.39315953527114,0.9829333036205224
NO2,14,8,0.16817208400370068,0.9019371567485222,19.100578594970234,427.8281371932393,0.9829333036205224
NO2,14,9,0.16817858478069614,1.0055916399382587,18.58864764458767,380.3370437711299,0.9829333036205224
NO2,14,10,0.19434884419378667,0.8201933622935774,18.479953288168055,335.2413892953159,0.9829333036205224
NO2,15,2,0.7494716640424194,0.16008615831425463,30.169990249206744,1293.9925134523392,0.9866558966214516
NO2,15,3,0.19866880379473525,1.1001985327417423,25.276481056010837,968.8609806023408,0.9866558966214516
NO2,15,4,0.21402689216954632,0.9726809402864074,23.00370325972431,779.4313017205264,0.9866558966214516
NO2,15,5,0.22677126125734912,0.8222824675493904,22.881118640308166,624.1778292071717,0.9866558966214516
