Polutan,PCA,K,Variance,Silhouette,Davies_Bouldin,Calinski_Harabasz,Cluster_Min,Cluster_Max,Balance_Ratio,Ukuran_Cluster
NO2,22,6,0.9983306734014452,0.20140679743887402,0.8999993272078753,20.186528739918238,1,17,0.058823529411764705,1-1-2-3-13-17
NO2,22,7,0.9983306734014452,0.16317531850483366,1.0235588933680757,19.327846211428582,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,22,8,0.9983306734014452,0.16846250688729333,0.9815168238094171,18.071079937369184,1,10,0.1,1-1-1-2-4-9-9-10
NO2,22,9,0.9983306734014452,0.16626481641982968,0.892734717893358,16.85814916540689,1,11,0.09090909090909091,1-1-1-2-3-3-6-9-11
NO2,22,10,0.9983306734014452,0.17428480049002876,0.8622081072050743,16.80801506464432,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,23,2,0.9988462194105707,0.7458399336175354,0.162836149130007,29.49153217772212,1,36,0.027777777777777776,1-36
NO2,23,3,0.9988462194105707,0.1913857346590631,1.1234345581432712,24.52921015457956,1,20,0.05,1-16-20
NO2,23,4,0.9988462194105707,0.205334664823446,0.9973011571512108,22.166013773990812,1,18,0.05555555555555555,1-2-16-18
NO2,23,5,0.9988462194105707,0.21744480198660185,0.8440869349668153,21.881180938388027,1,22,0.045454545454545456,1-1-2-11-22
NO2,23,6,0.9988462194105707,0.1864347068101832,0.9471823186871574,20.072777805103375,1,16,0.0625,1-1-2-4-13-16
NO2,23,7,0.9988462194105707,0.16295119566749774,1.0254756956556883,19.280116798804418,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,23,8,0.9988462194105707,0.16800821115659736,0.9830594094924934,18.02163531728912,1,10,0.1,1-1-1-2-4-9-9-10
NO2,23,9,0.9988462194105707,0.16557927330499658,0.8952035667490361,16.80857847681769,1,11,0.09090909090909091,1-1-1-2-3-3-6-9-11
NO2,23,10,0.9988462194105707,0.1734757239969894,0.864142715684465,16.75231592107395,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,24,2,0.999202331398625,0.7457320913308232,0.16291749425799582,29.4721709156068,1,36,0.027777777777777776,1-36
NO2,24,3,0.999202331398625,0.19117017152451735,1.12413725518637,24.507952693040735,1,20,0.05,1-16-20
NO2,24,4,0.999202331398625,0.20508988497589256,0.9980073755281424,22.14235047634637,1,18,0.05555555555555555,1-2-16-18
NO2,24,5,0.999202331398625,0.21718402072428492,0.8447053658729796,21.854032502778743,1,22,0.045454545454545456,1-1-2-11-22
NO2,24,6,0.999202331398625,0.18625306772675257,0.9478101537732688,20.046324276489525,1,16,0.0625,1-1-2-4-13-16
NO2,24,7,0.999202331398625,0.16267712032715712,1.0264541612116107,19.249378144774415,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,24,8,0.999202331398625,0.16764536162159133,0.9841351944591292,17.989243200005397,1,10,0.1,1-1-1-2-4-9-9-10
NO2,24,9,0.999202331398625,0.16521046952381147,0.8962372114553254,16.778059800110373,1,11,0.09090909090909091,1-1-1-2-3-3-6-9-11
NO2,24,10,0.999202331398625,0.173032904206253,0.865119930962002,16.717421768716054,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,25,2,0.9994140964649247,0.7456665314330945,0.16296652366304024,29.460669619098294,1,36,0.027777777777777776,1-36
NO2,25,3,0.9994140964649247,0.1910428601484126,1.1245449454979237,24.495531712287473,1,20,0.05,1-16-20
NO2,25,4,0.9994140964649247,0.20493830403496485,0.9984432490929125,22.128226812752374,1,18,0.05555555555555555,1-2-16-18
NO2,25,5,0.9994140964649247,0.21700492895230433,0.8450746991289485,21.83678983629866,1,22,0.045454545454545456,1-1-2-11-22
NO2,25,6,0.9994140964649247,0.18608313886314598,0.9483417154659676,20.029066755718176,1,16,0.0625,1-1-2-4-13-16
NO2,25,7,0.9994140964649247,0.1624660623288371,1.0271291659840642,19.230307400389812,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,25,8,0.9994140964649247,0.16747357411049937,0.9847371097822538,17.970677886645106,1,10,0.1,1-1-1-2-4-9-9-10
NO2,25,9,0.9994140964649247,0.16507150852758057,0.8968098709174966,16.760294269430002,1,11,0.09090909090909091,1-1-1-2-3-3-6-9-11
NO2,25,10,0.9994140964649247,0.1728391174239431,0.8656929936840317,16.696594779022643,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,26,2,0.9995800732382343,0.7456157974172799,0.16300716051397884,29.45166141412884,1,36,0.027777777777777776,1-36
NO2,26,3,0.9995800732382343,0.1909632313669182,1.1248544921494934,24.485634202847482,1,20,0.05,1-16-20
NO2,26,4,0.9995800732382343,0.2048289142608198,0.9988078191725147,22.117184776600567,1,18,0.05555555555555555,1-2-16-18
NO2,26,5,0.9995800732382343,0.2168754535247638,0.8453732320411055,21.82331351760886,1,22,0.045454545454545456,1-1-2-11-22
NO2,26,6,0.9995800732382343,0.18594182217406602,0.9486475972314047,20.01505914167104,1,16,0.0625,1-1-2-4-13-16
NO2,26,7,0.9995800732382343,0.16235219083509705,1.0276435885381558,19.21543801253232,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,26,8,0.9995800732382343,0.16732207133454927,0.9852342144942867,17.955302309720256,1,10,0.1,1-1-1-2-4-9-9-10
NO2,26,9,0.9995800732382343,0.15212533026111036,1.1991127080559771,16.664519054698076,1,7,0.14285714285714285,1-1-2-4-5-5-5-7-7
NO2,26,10,0.9995800732382343,0.1726247156543074,0.8662466714479793,16.6795653060103,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,27,2,0.9997145202380447,0.7455749192620253,0.16303775314827856,29.444368490095933,1,36,0.027777777777777776,1-36
NO2,27,3,0.9997145202380447,0.19088247261617866,1.125132486800476,24.477599948713817,1,20,0.05,1-16-20
NO2,27,4,0.9997145202380447,0.2030091508355668,0.9841061388240666,22.103463199659295,1,20,0.05,1-2-14-20
NO2,27,5,0.9997145202380447,0.2167807930665562,0.845714085382566,21.8124149581058,1,22,0.045454545454545456,1-1-2-11-22
NO2,27,6,0.9997145202380447,0.18580715461340502,0.9489417178846541,20.003772513525547,1,16,0.0625,1-1-2-4-13-16
NO2,27,7,0.9997145202380447,0.1621765495939278,1.0280182427240119,19.203227390092046,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,27,8,0.9997145202380447,0.16713803705843414,0.9856368859010791,17.94266176379848,1,10,0.1,1-1-1-2-4-9-9-10
NO2,27,9,0.9997145202380447,0.1518914454797372,1.1997950670970985,16.651888389321485,1,7,0.14285714285714285,1-1-2-4-5-5-5-7-7
NO2,27,10,0.9997145202380447,0.1723993261986995,0.8666651846542741,16.665499531477387,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,28,2,0.9998070457089562,0.7455465787707678,0.16305847195424933,29.439351648375954,1,36,0.027777777777777776,1-36
NO2,28,3,0.9998070457089562,0.19081902498884007,1.1253008836241527,24.47214744676842,1,20,0.05,1-16-20
NO2,28,4,0.9998070457089562,0.2029380226894417,0.9842637995744935,22.097385802589862,1,20,0.05,1-2-14-20
NO2,28,5,0.9998070457089562,0.21670631236713156,0.8458515138104374,21.805155131533095,1,22,0.045454545454545456,1-1-2-11-22
NO2,28,6,0.9998070457089562,0.18575321832860128,0.9491391909547581,19.99615091845951,1,16,0.0625,1-1-2-4-13-16
NO2,28,7,0.9998070457089562,0.16208542174659343,1.0282244570519465,19.195316287949456,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,28,8,0.9998070457089562,0.1670544446840401,0.985849140209706,17.93451054942802,1,10,0.1,1-1-1-2-4-9-9-10
NO2,28,9,0.9998070457089562,0.1517770404723254,1.2000842396427283,16.643294260975804,1,7,0.14285714285714285,1-1-2-4-5-5-5-7-7
NO2,28,10,0.9998070457089562,0.17228486751470115,0.8668559176746667,16.65644305460679,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,29,2,0.9998865726486524,0.7455219781693838,0.1630780341491541,29.43504096817337,1,36,0.027777777777777776,1-36
NO2,29,3,0.9998865726486524,0.1907791727305671,1.125466236629683,24.467428327153506,1,20,0.05,1-16-20
NO2,29,4,0.9998865726486524,0.2028914206164129,0.9844442513044832,22.09212698418423,1,20,0.05,1-2-14-20
NO2,29,5,0.9998865726486524,0.21667545820243755,0.8459932855080391,21.799036622116372,1,22,0.045454545454545456,1-1-2-11-22
NO2,29,6,0.9998865726486524,0.18568174940140245,0.9492818321086526,19.98944808180622,1,16,0.0625,1-1-2-4-13-16
NO2,29,7,0.9998865726486524,0.16202539899715976,1.0284297634703248,19.188386377989403,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,29,8,0.9998865726486524,0.16698580209467223,0.9860475196113155,17.927468887694623,1,10,0.1,1-1-1-2-4-9-9-10
NO2,29,9,0.9998865726486524,0.15169454503376653,1.2003642995689172,16.63629524829179,1,7,0.14285714285714285,1-1-2-4-5-5-5-7-7
NO2,29,10,0.9998865726486524,0.17220816825567684,0.8670735953408506,16.648562110201194,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,30,2,0.9999447261302188,0.7455052363715157,0.16309025568386143,29.431889614257862,1,36,0.027777777777777776,1-36
NO2,30,3,0.9999447261302188,0.19074549683067488,1.1255760001405335,24.463960063138153,1,20,0.05,1-16-20
NO2,30,4,0.9999447261302188,0.20456562412858315,0.9995795239618674,22.093069257533557,1,18,0.05555555555555555,1-2-16-18
NO2,30,5,0.9999447261302188,0.21664011060295837,0.8460971792157215,21.79436930262199,1,22,0.045454545454545456,1-1-2-11-22
NO2,30,6,0.9999447261302188,0.18563169445159516,0.9493885943146555,19.984578114592125,1,16,0.0625,1-1-2-4-13-16
NO2,30,7,0.9999447261302188,0.16199058775818487,1.0285385889666998,19.18340493756253,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,30,8,0.9999447261302188,0.16693693704568938,0.986194819271043,17.92212077432018,1,10,0.1,1-1-1-2-4-9-9-10
NO2,30,9,0.9999447261302188,0.15163772963740477,1.2005804935082571,16.631229432011928,1,7,0.14285714285714285,1-1-2-4-5-5-5-7-7
NO2,30,10,0.9999447261302188,0.17218400748800236,0.8671667640658154,16.644511021580417,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,31,2,0.999968657089606,0.745498340536543,0.163095529514919,29.430592984690435,1,36,0.027777777777777776,1-36
NO2,31,3,0.999968657089606,0.19073495846979172,1.125620338737801,24.462586021588816,1,20,0.05,1-16-20
NO2,31,4,0.999968657089606,0.20454938388869034,0.9996336876958887,22.091508757559673,1,18,0.05555555555555555,1-2-16-18
NO2,31,5,0.999968657089606,0.21662723950084609,0.8461478567522309,21.79250969692494,1,22,0.045454545454545456,1-1-2-11-22
NO2,31,6,0.999968657089606,0.18561727420841523,0.9494214571672169,19.98277243612637,1,16,0.0625,1-1-2-4-13-16
NO2,31,7,0.999968657089606,0.16196581614677702,1.0285970900060277,19.181362599108184,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,31,8,0.999968657089606,0.16691360608397135,0.986247337590525,17.920208901191465,1,10,0.1,1-1-1-2-4-9-9-10
NO2,31,9,0.999968657089606,0.15162150947457595,1.2006349361576718,16.62943012908808,1,7,0.14285714285714285,1-1-2-4-5-5-5-7-7
NO2,31,10,0.999968657089606,0.17215677151605302,0.8672263503698814,16.642314702682462,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
