Polutan,PCA,K,Variance,Silhouette,Davies_Bouldin,Calinski_Harabasz,Cluster_Min,Cluster_Max,Balance_Ratio,Ukuran_Cluster
SO2,23,5,0.999481586151398,0.4068267283492663,0.47340733202009105,39.34461349854849,1,31,0.03225806451612903,1-1-1-3-31
SO2,23,6,0.999481586151398,0.13629645582008218,0.8781004515281089,39.06482998659617,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,23,7,0.999481586151398,0.12729831504046,0.9577968846623833,35.70134876825196,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,23,8,0.999481586151398,0.10003532825398918,1.0004193908932342,33.843924384226796,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,23,9,0.999481586151398,0.12141411194720181,0.7997827431608766,32.30186409678861,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,23,10,0.999481586151398,0.0929566847079834,1.1223455206582422,28.97874121236679,1,9,0.1111111111111111,1-1-1-1-2-2-6-7-7-9
SO2,24,2,0.9996197066338937,0.7895200987520292,0.12774289484162582,35.63686906112039,1,36,0.027777777777777776,1-36
SO2,24,3,0.9996197066338937,0.7087082159357979,0.15111033374899693,43.07997906817825,1,35,0.02857142857142857,1-1-35
SO2,24,4,0.9996197066338937,0.3926227275222978,0.5330301570036888,40.208012692617515,1,32,0.03125,1-1-3-32
SO2,24,5,0.9996197066338937,0.40661580297061256,0.4735391922290108,39.31255012000418,1,31,0.03225806451612903,1-1-1-3-31
SO2,24,6,0.9996197066338937,0.13618731337981776,0.8785535064295087,39.02559058404636,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,24,7,0.9996197066338937,0.1271807912593774,0.9583482223139045,35.661886169297816,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,24,8,0.9996197066338937,0.09989791019814864,1.0011398074642228,33.8016325441985,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,24,9,0.9996197066338937,0.12128332625217013,0.8002999146837396,32.25760766981715,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,24,10,0.9996197066338937,0.09284317323601576,1.1232320557349151,28.93740232905303,1,9,0.1111111111111111,1-1-1-1-2-2-6-7-7-9
SO2,25,2,0.9997474923190056,0.7894665689260839,0.12778668925988637,35.62767730955423,1,36,0.027777777777777776,1-36
SO2,25,3,0.9997474923190056,0.7086248083540043,0.1511734419119616,43.06052573910995,1,35,0.02857142857142857,1-1-35
SO2,25,4,0.9997474923190056,0.39242668445215334,0.5331417383172201,40.184375291094554,1,32,0.03125,1-1-3-32
SO2,25,5,0.9997474923190056,0.4064120814878671,0.4736678265415247,39.283175835305684,1,31,0.03225806451612903,1-1-1-3-31
SO2,25,6,0.9997474923190056,0.13606993959803326,0.8790574207789685,38.98973952276658,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,25,7,0.9997474923190056,0.12703202085957999,0.9588925294487213,35.62540943666239,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,25,8,0.9997474923190056,0.09978504457021581,1.0018453051557499,33.76272969944306,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,25,9,0.9997474923190056,0.12109684398121259,0.8008366817722284,32.21646733139749,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,25,10,0.9997474923190056,0.09271875890440733,1.12411568845164,28.898512025355057,1,9,0.1111111111111111,1-1-1-1-2-2-6-7-7-9
SO2,26,2,0.9998506046113079,0.7894255845532954,0.1278176416097953,35.620263849678935,1,36,0.027777777777777776,1-36
SO2,26,3,0.9998506046113079,0.7085610114781739,0.1512180478922013,43.04484262474019,1,35,0.02857142857142857,1-1-35
SO2,26,4,0.9998506046113079,0.3922859330259554,0.53326091847617,40.16510164799584,1,32,0.03125,1-1-3-32
SO2,26,5,0.9998506046113079,0.4062644689846772,0.47379049370714243,39.259254571249535,1,31,0.03225806451612903,1-1-1-3-31
SO2,26,6,0.9998506046113079,0.13595377937991798,0.8794406479116983,38.960562909147725,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,26,7,0.9998506046113079,0.12689920777435765,0.9593164681467151,35.596120833418794,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,26,8,0.9998506046113079,0.09971543238994612,1.0022209338638879,33.733486246316524,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,26,9,0.9998506046113079,0.12097692894621379,0.8012349944823299,32.18407528853176,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,26,10,0.9998506046113079,0.09095235059907983,0.8849277275102045,28.69876169669098,1,11,0.09090909090909091,1-1-1-1-1-1-2-8-10-11
SO2,27,2,0.9999033946629107,0.7894044075517533,0.12783420575803128,35.61646957684311,1,36,0.027777777777777776,1-36
SO2,27,3,0.9999033946629107,0.7085281495575206,0.1512420346780894,43.03681757328262,1,35,0.02857142857142857,1-1-35
SO2,27,4,0.9999033946629107,0.39221785914712104,0.5333201084524393,40.15546068850014,1,32,0.03125,1-1-3-32
SO2,27,5,0.9999033946629107,0.40619280546233,0.4738518387438411,39.24727249862827,1,31,0.03225806451612903,1-1-1-3-31
SO2,27,6,0.9999033946629107,0.13594654754023378,0.8795528476858344,38.947255298033404,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,27,7,0.9999033946629107,0.1268895089816936,0.9594488372730238,35.58255860429138,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,27,8,0.9999033946629107,0.09964605717208141,1.0025040781883212,33.717714515260106,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,27,9,0.9999033946629107,0.12093772862162813,0.8013818474528386,32.1686844249503,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,27,10,0.9999033946629107,0.09203700569428758,1.0708660281349764,28.831634254429005,1,11,0.09090909090909091,1-1-1-1-2-3-3-5-9-11
SO2,28,2,0.9999384473810542,0.789390333875039,0.12784508217354146,35.61395061733349,1,36,0.027777777777777776,1-36
SO2,28,3,0.9999384473810542,0.7085063372535085,0.15125798306524055,43.031490164663595,1,35,0.02857142857142857,1-1-35
SO2,28,4,0.9999384473810542,0.3921662894822022,0.5333498529601786,40.1489451068322,1,32,0.03125,1-1-3-32
SO2,28,5,0.9999384473810542,0.4061392438856486,0.4738857518572487,39.239183596731344,1,31,0.03225806451612903,1-1-1-3-31
SO2,28,6,0.9999384473810542,0.1359096093781253,0.8796681425581463,38.93736314088925,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,28,7,0.9999384473810542,0.12685385268389507,0.9596064589613666,35.5727884580043,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,28,8,0.9999384473810542,0.09962683005886401,1.0026711149730012,33.7072833360161,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,28,9,0.9999384473810542,0.12089705757869709,0.8015376557757733,32.15758753671664,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,28,10,0.9999384473810542,0.0919947876031764,1.0710787102935835,28.82107613923023,1,11,0.09090909090909091,1-1-1-1-2-3-3-5-9-11
SO2,29,2,0.9999622944357418,0.7893811432323705,0.1278519518075333,35.612237120973575,1,36,0.027777777777777776,1-36
SO2,29,3,0.9999622944357418,0.7084920701357702,0.15126779988189035,43.02786655952032,1,35,0.02857142857142857,1-1-35
SO2,29,4,0.9999622944357418,0.3921407058882087,0.5333869702761586,40.144562127979206,1,32,0.03125,1-1-3-32
SO2,29,5,0.9999622944357418,0.40611183087207775,0.47392113152852017,39.23374164940723,1,31,0.03225806451612903,1-1-1-3-31
SO2,29,6,0.9999622944357418,0.13588456533297202,0.8797503416078225,38.93074761777755,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,29,7,0.9999622944357418,0.1268296818369079,0.9597124727718904,35.56626420650065,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,29,8,0.9999622944357418,0.09959802175330804,1.002773325405472,33.700181563525355,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,29,9,0.9999622944357418,0.12087231235284925,0.8016272028087226,32.15073666125869,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,29,10,0.9999622944357418,0.09195714170426804,1.0712029224950492,28.814572693556524,1,11,0.09090909090909091,1-1-1-1-2-3-3-5-9-11
SO2,30,2,0.9999776002153633,0.7893749199895864,0.12785692060122977,35.61113743276755,1,36,0.027777777777777776,1-36
SO2,30,3,0.9999776002153633,0.708482395731101,0.1512749639923649,43.025541147614845,1,35,0.02857142857142857,1-1-35
SO2,30,4,0.9999776002153633,0.3921181456022408,0.5334031139553271,40.14172419403014,1,32,0.03125,1-1-3-32
SO2,30,5,0.9999776002153633,0.4060883299440842,0.4739383729774856,39.230218575508516,1,31,0.03225806451612903,1-1-1-3-31
SO2,30,6,0.9999776002153633,0.1358731018871467,0.8797994763376686,38.92656488862628,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,30,7,0.9999776002153633,0.12681835534182204,0.9597640882256787,35.56212795629401,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,30,8,0.9999776002153633,0.09958188196140792,1.0028504489070946,33.695565201565124,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,30,9,0.9999776002153633,0.12086454258243338,0.801670918563067,32.146266869734994,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,30,10,0.9999776002153633,0.0924545306388401,1.1253563181227375,28.834387166400482,1,9,0.1111111111111111,1-1-1-1-2-2-6-7-7-9
SO2,31,2,0.9999888678647291,0.7893702938650732,0.12786069021196522,35.610327919098275,1,36,0.027777777777777776,1-36
SO2,31,3,0.9999888678647291,0.7084752180122944,0.15128054536613403,43.02382948739357,1,35,0.02857142857142857,1-1-35
SO2,31,4,0.9999888678647291,0.3921015582879667,0.5334170340013098,40.13962575165642,1,32,0.03125,1-1-3-32
SO2,31,5,0.9999888678647291,0.40607105943221733,0.47395312154057095,39.22761417048814,1,31,0.03225806451612903,1-1-1-3-31
SO2,31,6,0.9999888678647291,0.13586654151017352,0.879833067038367,38.92348521363809,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,31,7,0.9999888678647291,0.12681277613024813,0.959800454222682,35.55922437160895,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,31,8,0.9999888678647291,0.09957553059426659,1.0029056535803407,33.69226911732121,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,31,9,0.9999888678647291,0.12085861428491758,0.801708656595609,32.143006917747854,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,31,10,0.9999888678647291,0.09192618617397805,1.0713606064902323,28.807053284298433,1,11,0.09090909090909091,1-1-1-1-2-3-3-5-9-11
SO2,32,2,0.9999960818362665,0.7893675336555421,0.127862681590776,35.60980965746574,1,36,0.027777777777777776,1-36
SO2,32,3,0.9999960818362665,0.7084709465742636,0.1512834452647475,43.02273365221896,1,35,0.02857142857142857,1-1-35
SO2,32,4,0.9999960818362665,0.39209320747563686,0.5334279063132877,40.13828880908033,1,32,0.03125,1-1-3-32
SO2,32,5,0.9999960818362665,0.4060621693123371,0.47396352323582347,39.225954456957325,1,31,0.03225806451612903,1-1-1-3-31
SO2,32,6,0.9999960818362665,0.1358588089131783,0.8798593225710518,38.921456266013735,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,32,7,0.9999960818362665,0.12680408573855745,0.9598291711252707,35.55718613364409,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,32,8,0.9999960818362665,0.09956939912844369,1.0029283917260658,33.69024496830523,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,32,9,0.9999960818362665,0.12084887164018168,0.8017372203554696,32.14072466200536,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,32,10,0.9999960818362665,0.09244382828440258,1.1254402704885582,28.829531316168797,1,9,0.1111111111111111,1-1-1-1-2-2-6-7-7-9
SO2,33,2,0.9999985979309013,0.7893665361696833,0.12786342461884004,35.60962890130121,1,36,0.027777777777777776,1-36
SO2,33,3,0.9999985979309013,0.7084694036979412,0.1512845257964263,43.02235145313082,1,35,0.02857142857142857,1-1-35
SO2,33,4,0.9999985979309013,0.3920899794130626,0.5334317537034698,40.137821656848686,1,32,0.03125,1-1-3-32
SO2,33,5,0.9999985979309013,0.40605876880969327,0.47396724393759754,39.22537478248382,1,31,0.03225806451612903,1-1-1-3-31
SO2,33,6,0.9999985979309013,0.1358566048396316,0.8798668570591716,38.92078385970895,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,33,7,0.9999985979309013,0.12680259974338567,0.9598351327743571,35.556574673975966,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,33,8,0.9999985979309013,0.09956534177890798,1.0029400274581013,33.689485622069995,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,33,9,0.9999985979309013,0.12084681724793543,0.8017440784115616,32.14003113650007,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,33,10,0.9999985979309013,0.09243858652297417,1.125454442235662,28.828829169923765,1,9,0.1111111111111111,1-1-1-1-2-2-6-7-7-9
SO2,34,2,0.9999996146604078,0.7893661106814811,0.12786375766597496,35.60955586000398,1,36,0.027777777777777776,1-36
SO2,34,3,0.9999996146604078,0.7084687439128093,0.15128501447217288,43.022197012177216,1,35,0.02857142857142857,1-1-35
SO2,34,4,0.9999996146604078,0.39208838017300024,0.5334326756599309,40.13763210669353,1,32,0.03125,1-1-3-32
SO2,34,5,0.9999996146604078,0.406057112728746,0.47396829832040055,39.225139599771055,1,31,0.03225806451612903,1-1-1-3-31
SO2,34,6,0.9999996146604078,0.13585566092449947,0.8798705461013391,38.92049761592002,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,34,7,0.9999996146604078,0.12680157744726595,0.959839403620715,35.556286228758985,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,34,8,0.9999996146604078,0.0995641252003128,1.0029448825887644,33.689179314816535,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,34,9,0.9999996146604078,0.12084559038427554,0.8017487047982464,32.13970108425304,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,34,10,0.9999996146604078,0.09243784721843416,1.1254585005836204,28.828545677839145,1,9,0.1111111111111111,1-1-1-1-2-2-6-7-7-9
SO2,35,2,0.9999998981017796,0.7893660020736022,0.1278638446938315,35.6095354977827,1,36,0.027777777777777776,1-36
SO2,35,3,0.9999998981017796,0.7084685738421462,0.15128513617019812,43.02215395769281,1,35,0.02857142857142857,1-1-35
SO2,35,4,0.9999998981017796,0.3920881748816706,0.5334333624891059,40.1375811831036,1,32,0.03125,1-1-3-32
SO2,35,5,0.9999998981017796,0.40605687582939387,0.47396890939619213,39.22507627963921,1,31,0.03225806451612903,1-1-1-3-31
SO2,35,6,0.9999998981017796,0.135855490375618,0.8798715584962921,38.92042357862774,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,35,7,0.9999998981017796,0.12680132459396373,0.9598404736827758,35.556210819033915,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,35,8,0.9999998981017796,0.09956407173434043,1.0029456523628633,33.689106601608934,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,35,9,0.9999998981017796,0.12084529894347484,0.8017498351074175,32.13961641764207,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,35,10,0.9999998981017796,0.0924375550654543,1.1254603467521571,28.828467251732196,1,9,0.1111111111111111,1-1-1-1-2-2-6-7-7-9
SO2,36,2,1.0000000000000002,0.7893659610759114,0.12786387771197932,35.60952817749459,1,36,0.027777777777777776,1-36
SO2,36,3,1.0000000000000002,0.7084685101001963,0.15128518383499664,43.022138479485676,1,35,0.02857142857142857,1-1-35
SO2,36,4,1.0000000000000002,0.3920880355222513,0.5334335082378797,40.13756221719705,1,32,0.03125,1-1-3-32
SO2,36,5,1.0000000000000002,0.4060567292046597,0.4739690540167517,39.22505274336786,1,31,0.03225806451612903,1-1-1-3-31
SO2,36,6,1.0000000000000002,0.13585540909571356,0.8798719090057188,38.92039509118656,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,36,7,1.0000000000000002,0.12680123264500753,0.9598408830270394,35.556181817198166,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,36,8,1.0000000000000002,0.09956400961558026,1.0029461050183408,33.689076605370985,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,36,9,1.0000000000000002,0.12084519732889731,0.8017502733292514,32.139583717015164,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,36,10,1.0000000000000002,0.09243750677616215,1.1254609184882036,28.82843760057997,1,9,0.1111111111111111,1-1-1-1-2-2-6-7-7-9
