Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
SO2,11,10,0.1356498595866637,0.7585093235333619,36.04002117405713,184.29680707292584,0.9821118277966361
SO2,12,2,0.7946780019738596,0.12390211353863038,36.646396481756085,1176.2100470840223,0.9859741591108803
SO2,12,3,0.7166908013799721,0.1455553281752526,45.26206887491409,657.4103941769397,0.9859741591108803
SO2,12,4,0.4079827469568205,0.5141428101383969,42.85403765906013,491.7966973936019,0.9859741591108803
SO2,12,5,0.4229669295132499,0.4551571116877902,42.65456834221001,380.2616783201227,0.9859741591108803
SO2,12,6,0.15565800712170855,0.8397335665811226,43.10520071147051,302.76812472501405,0.9859741591108803
SO2,12,7,0.11584191894843422,0.9961591836573515,39.74505866679619,269.0519320221025,0.9859741591108803
SO2,12,8,0.12175537205936644,0.9015070070169343,37.7358457670919,238.1869308541486,0.9859741591108803
SO2,12,9,0.11578082055576161,0.9373879101508259,35.75828670805983,214.65840322039773,0.9859741591108803
SO2,12,10,0.1103801474760425,0.8822141891762346,34.51717484382307,192.53173299203138,0.9859741591108803
SO2,13,2,0.7936273128184258,0.12467138355809505,36.43103447226926,1183.163501576449,0.9888217253707525
SO2,13,3,0.715071193405721,0.14667733213964051,44.78836936488069,664.3636258569624,0.9888217253707525
SO2,13,4,0.40452463769040403,0.5182438707977284,42.25884047347493,498.72901758231006,0.9888217253707525
SO2,13,5,0.41929373502794204,0.4590993753573742,41.894217604745045,387.17154320114753,0.9888217253707525
SO2,13,6,0.14716737561659743,0.8437849291433662,42.134293048977185,309.7419142064008,0.9888217253707525
SO2,13,7,0.13904673098502202,0.9170887523853013,38.75976165063659,275.90445677396053,0.9888217253707525
SO2,13,8,0.11260779862308636,0.9548418774447004,37.084735117263776,242.64740158027533,0.9888217253707525
SO2,13,9,0.11261298539312455,0.9496645647432399,34.79436381826872,220.69721087028373,0.9888217253707525
SO2,13,10,0.10895038289373163,0.8906868872822582,33.682385175657735,197.48192287325102,0.9888217253707525
SO2,14,2,0.7926902480335667,0.12535205592583212,36.24407097074172,1189.2671803742237,0.991321345521881
SO2,14,3,0.7136202953050119,0.14765482806175426,44.38117402492314,670.4615053678401,0.991321345521881
SO2,14,4,0.4017760943640885,0.5216281847559542,41.770919775056534,504.61265592712925,0.991321345521881
SO2,14,5,0.41636735614293846,0.46236802047412906,41.273540174501996,393.03962608591246,0.991321345521881
SO2,14,6,0.14504150073836344,0.8499214807573798,41.4348429167768,315.0845217640754,0.991321345521881
SO2,14,7,0.13694850858891164,0.9245933591619007,38.04382347198799,281.20256641929603,0.991321345521881
SO2,14,8,0.14846758701191645,0.6908207767078258,35.63658360876648,252.1165769506311,0.991321345521881
SO2,14,9,0.1274796929377163,0.8915583148536468,33.88897164079965,226.61290664998612,0.991321345521881
SO2,14,10,0.09764938132317011,0.9733014454238058,32.22285763097641,206.1848659010116,0.991321345521881
SO2,15,2,0.7919280682826895,0.12590777902076508,36.10023252827722,1194.006129863664,0.9932621209020119
SO2,15,3,0.7124412765418441,0.14846390739078208,44.07036132019015,675.1930526648748,0.9932621209020119
